AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
46,B,M,2021/10/04 00:00:00+00,1519,LB681620,1,C1-093782,3300 N 27,-,-,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,173
54,W,F,2021/12/31 00:00:00+00,1828,LB682447,1,C1-122021,4700 N 27,-,-,11088,POSS CONTROLLED SUBSTANCE,B,174
33,W,F,2021/12/31 00:00:00+00,2206,LB681614,1,C1-122060,56,FRANCIS,HUNTINGTON,11649,DRIVE DURING LIC REVOC-1ST OFF,B,175
33,W,F,2021/12/31 00:00:00+00,2206,LB681614,2,C1-122060,56,FRANCIS,HUNTINGTON,10877,NO HEAD/REAR LIGHTS AFTER DARK,B,176
19,B,M,2022/01/01 00:00:00+00,505,LQ3501734,1,C2-000091,303 NORTH 32ND S,TREET,,11923,"ARSON, 1ST DEG",B,177
54,W,F,2021/12/31 00:00:00+00,1828,LB682448,1,C1-122021,4700 N 27,-,-,2228,STEAL GOODS OR MONEY < $500,C,178
26,W,M,2022/01/01 00:00:00+00,14,LB681616,1,,CAPITAL,21,RANDOLPH,2167,IMPROPER REGISTRATION,C,179
20,W,M,2021/12/31 00:00:00+00,2155,LB681613,1,,56,FRANCIS,-,2167,IMPROPER REGISTRATION,C,180
30,W,F,2021/12/31 00:00:00+00,2125,LB681612,1,,48,ADAMS,-,2167,IMPROPER REGISTRATION,C,181
40,W,F,2021/12/31 00:00:00+00,2355,LB681615,1,,O,11,-,2167,IMPROPER REGISTRATION,C,182
24,W,M,2021/12/31 00:00:00+00,1635,LB677462,1,C1-121998,HWY 34,SUPERIOR,FLETCHER,2112,NEGLIGENT DRIVING,C,183
32,W,M,2022/01/01 00:00:00+00,1316,LQ3501735,1,C2-000146,CITY OF LINCOLN,,,10715,STALKING,B,184
39,W,M,2022/01/01 00:00:00+00,1333,LN2600163,1,C2-000168,33RD AND O ST,,,1333,FAIL TO YIELD TO VEHICLE,C,185
38,W,M,2022/01/01 00:00:00+00,1336,LN7500076,1,C2-000157,HWY 2 / SOUTHWOO,D DR,,2112,NEGLIGENT DRIVING,C,186
22,W,M,2022/01/01 00:00:00+00,1410,LP4900099,1,C2-000166,S 84TH ST / PION,EERS BLVD - MAND,ARIN CT,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,187
23,W,M,2022/01/01 00:00:00+00,1653,LO5200149,1,C2-000201,N. 1ST/CORNHUSKE,R,,2112,NEGLIGENT DRIVING,C,188
23,W,M,2022/01/01 00:00:00+00,1653,LO5200149,2,C2-000201,N. 1ST/CORNHUSKE,R,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,189
23,W,F,2022/01/01 00:00:00+00,1722,LP7900082,1,C2-000222,HWY 2 / APPLES W,AY,,2112,NEGLIGENT DRIVING,C,190
24,W,M,2022/01/01 00:00:00+00,1940,LN2800098,1,C2-000244,N 66TH / VINE ST,,,1350,DRIVE TOO FAST FOR THE CONDITIONS,C,191
38,W,M,2022/01/02 00:00:00+00,316,LN6800036,1,C2-000315,1404 SUPERIOR,-,-,11088,POSS CONTROLLED SUBSTANCE,B,192
27,W,F,2021/12/31 00:00:00+00,2310,LO2000080,1,,N ANTELOPE VALLE,Y  PARKWAY/ Q ST,REET- P STREET,2167,IMPROPER REGISTRATION,C,193
39,H,M,2022/01/03 00:00:00+00,1050,LQ2300458,1,,WEST 'O' ST. / N,W 27 - NW 20,,2167,IMPROPER REGISTRATION,C,194
33,W,F,2021/07/06 00:00:00+00,1915,LB681745,1,C1-104674,5020 N 27,-,-,2228,STEAL GOODS OR MONEY < $500,C,195
26,W,M,2022/01/02 00:00:00+00,812,LN3100100,1,C2-000329,9TH AND A,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,196
44,W,F,2022/01/03 00:00:00+00,1129,LQ2300459,1,,S. 10 ST. / H -,K,,2167,IMPROPER REGISTRATION,C,197
66,B,M,2022/01/05 00:00:00+00,1739,2022000079,1,,136 S 14,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,198
43,B,M,2022/01/01 00:00:00+00,2318,2022000015,1,,S 17,WASHINGTON,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,199
44,W,F,2022/01/03 00:00:00+00,1129,LQ2300459,2,,S. 10 ST. / H -,K,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,200
43,W,F,2022/01/06 00:00:00+00,741,LN3700713,1,,SUPERIOR/ 14-10,,,2167,IMPROPER REGISTRATION,C,201
28,W,M,2022/01/02 00:00:00+00,334,2022000016,1,,S 17,WASHINGTON,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,202
54,W,M,2022/01/03 00:00:00+00,1154,LN3700708,1,,K/ 12-17,,,2167,IMPROPER REGISTRATION,C,203
31,A,M,2022/01/06 00:00:00+00,723,LO5200151,1,,NW 12TH / W DAWE,S,,2167,IMPROPER REGISTRATION,C,204
31,H,M,2022/01/02 00:00:00+00,239,LB682923,1,C2-000313,S 17,WASHINGTON,-,11858,DUS-REVOKED ON POINTS,B,205
54,W,M,2022/01/03 00:00:00+00,1154,LN3700708,2,,K/ 12-17,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,206
18,W,F,2022/01/06 00:00:00+00,814,LP7800172,1,C2-001363,84TH/VAN DORN -,KARL RIDGE RD,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,207
31,H,M,2022/01/02 00:00:00+00,239,LB682923,2,C2-000313,S 17,WASHINGTON,-,11586,NO VALID REGISTRATION,B,208
23,W,M,2022/01/03 00:00:00+00,1152,LQ3200546,1,,S ANTELOPE VALLE,Y - BET L ST AND,M ST,2167,IMPROPER REGISTRATION,C,209
39,W,M,2021/08/10 00:00:00+00,0,XX2220003,1,C1-089017,,,,12321,THEFT BY DECEPTION $1500-5000,C,210
42,H,M,2021/11/12 00:00:00+00,1745,LB677425,1,C1-107436,1709 WASHINGTON,-,-,12278,TERRORISTIC THREATS,B,211
42,H,M,2021/11/12 00:00:00+00,1745,LB677425,2,C1-107436,1709 WASHINGTON,-,-,11796,USE OF A DEADLY WEAPON TO COMMIT A FELONY,B,212
61,W,M,2021/12/14 00:00:00+00,0,XX2220004,1,,850 E SANBORN,,,2134,MAINTAIN INTERIOR OF STRUCTURE,C,213
43,W,F,2021/12/01 00:00:00+00,0,XX2220006,1,,2317 S 18,,,2231,"FAIL TO MAINTAIN PREMISES;BLIGHT/DISREPAIR",C,214
75,W,F,2021/12/20 00:00:00+00,0,XX2220010,1,,1721 S 20,,,2231,"FAIL TO MAINTAIN PREMISES;BLIGHT/DISREPAIR",C,215
59,B,M,2021/10/06 00:00:00+00,0,XX2220019,1,C1-099876,,,,12307,"THEFT BY SHOPLIFTING $1,500-$5,000",C,216
22,W,M,2022/01/03 00:00:00+00,1452,LQ3200547,1,,N 27TH ST BET VI,NE AND W,,2167,IMPROPER REGISTRATION,C,217
22,W,M,2022/01/03 00:00:00+00,1452,LQ3200547,2,,N 27TH ST BET VI,NE AND W,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,218
25,B,M,2022/01/03 00:00:00+00,1524,LQ3200548,1,,VINE ST BET N 27,TH - N 32 ST,,2167,IMPROPER REGISTRATION,C,219
35,B,M,2022/01/03 00:00:00+00,1617,2022000036,1,,3801 W O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,220
78,W,F,2022/01/03 00:00:00+00,1538,LN2100088,1,C2-000659,N. 27TH ST./ DAN,AVE-SUPERIOR ST,,2112,NEGLIGENT DRIVING,C,221
61,W,M,2022/01/03 00:00:00+00,1613,LP1800139,1,C2-000677,S 70,A,-,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,222
23,W,F,2021/01/03 00:00:00+00,946,LB672712,1,,O,27,22,2167,IMPROPER REGISTRATION,C,223
17,W,M,2022/01/03 00:00:00+00,1656,LO6000053,1,C2-000680,"15TH, DAHLBERG",,,2162,VIOLATE STOP SIGN/FAIL TO YIELD,C,224
26,H,F,2022/01/03 00:00:00+00,1713,LQ3200549,1,,O ST BET 17TH AN,D 21 ST,,2167,IMPROPER REGISTRATION,C,225
37,H,F,2022/01/03 00:00:00+00,1822,2022000038,1,,2272 Y,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,226
50,A,M,2022/01/03 00:00:00+00,1752,2022000037,1,,911 S 11 #31,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,227
33,W,M,2022/01/03 00:00:00+00,1730,LN1600217,1,C2-000715,"N 84 &AMP; HOLDR",EGE,,1333,FAIL TO YIELD TO VEHICLE,C,228
21,A,M,2022/01/03 00:00:00+00,1808,LO5400170,1,C2-000708,S 48TH ST / CLAI,RE AVE,,2112,NEGLIGENT DRIVING,C,229
60,W,F,2022/01/03 00:00:00+00,1818,LP1800140,1,C2-000720,SOUTH ST AND NOR,MAL BLVD,,2112,NEGLIGENT DRIVING,C,230
25,W,M,2022/01/03 00:00:00+00,1733,LQ3200550,1,,S21ST BET O ST A,ND M ST,,2167,IMPROPER REGISTRATION,C,231
42,H,M,2022/01/03 00:00:00+00,1108,LB677424,1,C2-000605,1709 WASHINGTON,-,-,2037,LOITER AND TRESPASS,B,232
34,W,F,2022/01/03 00:00:00+00,1730,LQ3501741,1,C2-000722,1200 N 10 ST,,,11088,POSS CONTROLLED SUBSTANCE,B,233
34,W,F,2022/01/03 00:00:00+00,1919,2022000039,1,C2-000722,1200 N 10,-,-,676,ARRESTED ON COUNTY WARRANT-MSD,B,234
58,W,M,2022/01/03 00:00:00+00,1935,2022000040,1,,ANTELOP VALLEY,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,235
25,H,F,2022/01/05 00:00:00+00,107,LP3700062,1,,10TH / MILITARY,RD,,2167,IMPROPER REGISTRATION,C,236
39,I,M,2022/01/04 00:00:00+00,1014,2022000050,1,,1516 N 27 #2,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,237
45,W,M,2021/10/26 00:00:00+00,2048,XX2220021,1,C1-101739,,,,11907,DOMESTIC ASSAULT-3RD DEGREE,C,238
38,W,M,2022/01/02 00:00:00+00,352,2022000018,1,,N 14,SUPERIOR,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,239
28,W,F,2022/01/06 00:00:00+00,840,LP4300188,1,,"VINE ST, 66-68TH",,,2167,IMPROPER REGISTRATION,C,240
45,W,M,2021/10/26 00:00:00+00,2048,XX2220021,2,C1-101739,,,,12351,CRIMINAL MISCHIEF $0-500,C,241
33,B,F,2022/01/05 00:00:00+00,31,LP4800262,1,C2-001090,S 27TH ST/CAPITO,L PARKWAY-E ST,,12223,DRIVE DURING REVOC/IMPOUND-2ND/SUBSQ,C,242
21,H,M,2022/01/02 00:00:00+00,530,2022000019,1,,3900 CORNHUSKER,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,243
30,U,F,2022/01/06 00:00:00+00,839,LP6900705,1,,O ST. / 1 ST. -,SUN VALLEY,,2167,IMPROPER REGISTRATION,C,244
65,W,F,2022/01/04 00:00:00+00,943,LQ2300463,1,,OLD CHENEY / WAR,LICK - SALT VALL,EY VIEW,2167,IMPROPER REGISTRATION,C,245
23,H,M,2022/01/04 00:00:00+00,2343,LP8700138,1,,S 48TH/ NEWTON S,T,,2167,IMPROPER REGISTRATION,C,246
25,A,M,2022/01/01 00:00:00+00,1521,2022000011,1,,2501 NW 55,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,247
35,W,F,2022/01/06 00:00:00+00,841,LQ5500143,1,C2-001374,SOUTH 16TH TO 15,TH,,1333,FAIL TO YIELD TO VEHICLE,C,248
28,W,M,2022/01/04 00:00:00+00,1010,LQ2300464,1,,S. 27 / PORTER R,IDGE - KENDRA,,2167,IMPROPER REGISTRATION,C,249
25,W,M,2022/01/05 00:00:00+00,240,2022000070,1,C2000092,345 O,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,250
31,I,M,2022/01/01 00:00:00+00,630,LB683679,1,C2-000097,S 1,F,RAIL TRACKS,11801,POSS FIREARM BY A PROHIBITED PERSON,B,251
33,W,F,2022/01/06 00:00:00+00,955,LN3700714,1,,13/O,,,2167,IMPROPER REGISTRATION,C,252
22,W,F,2022/01/06 00:00:00+00,1009,LN3700715,1,,ANTELOPE VALLEY/,O,,2167,IMPROPER REGISTRATION,C,253
22,W,F,2022/01/06 00:00:00+00,1009,LN3700715,2,,ANTELOPE VALLEY/,O,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,254
20,B,F,2022/01/06 00:00:00+00,944,LP6900706,1,,HWY 2 / BROWER -,S. 14,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,255
42,W,M,2022/01/06 00:00:00+00,1003,LP6900707,1,,HWY 2 / PIONEERS,- S. 27,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,256
39,W,F,2022/01/06 00:00:00+00,1025,LP6900708,1,,HWY 2 / S. 40 -,S. 33,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,257
59,W,M,2022/01/05 00:00:00+00,2014,LB681128,1,C2-001286,101 N 14,-,-,2037,LOITER AND TRESPASS,C,258
19,H,M,2021/09/26 00:00:00+00,0,LB681079,1,C1-090855,S 18,K,J,1361,BACKING MOTOR VEHICLE WITHOUT SAFETY,C,259
59,B,M,2022/01/06 00:00:00+00,1057,LN3700716,1,,K/ 12-20,,,2167,IMPROPER REGISTRATION,C,260
59,B,M,2022/01/06 00:00:00+00,1057,LN3700716,2,,K/ 12-20,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,261
19,W,M,2022/01/06 00:00:00+00,1108,LN3700717,1,,K/12-16,,,2167,IMPROPER REGISTRATION,C,262
19,W,M,2022/01/06 00:00:00+00,1108,LN3700717,2,,K/12-16,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,263
57,W,M,2022/01/06 00:00:00+00,1050,LP6900709,1,,HWY 2 / APPLES W,AY - OLD CHENEY,,2167,IMPROPER REGISTRATION,C,264
19,W,M,2022/01/06 00:00:00+00,1113,LP6900710,1,,HWY 2 / S. 70 -,APPLES WAY,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,265
46,W,M,2022/01/06 00:00:00+00,1000,LQ3501748,1,C2-001405,600 Q ST,,,11088,POSS CONTROLLED SUBSTANCE,B,266
38,W,F,2022/01/06 00:00:00+00,1107,LQ3501749,1,C2-001406,3801 W. O ST,,,12055,ASSAULT W/BODY FLUID ON OFFICER,B,267
40,W,M,2022/01/06 00:00:00+00,1025,LQ3501750,1,C2-001407,110 Q ST,,,1300,INDECENT EXPOSURE,B,268
36,W,F,2022/01/06 00:00:00+00,1105,2022000090,1,,5601 BANKCROFT,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,269
40,W,M,2021/12/23 00:00:00+00,1449,XX2220025,1,C1-119831,,,,12076,VIOLATE PROTECTION ORDER - PRIOR,C,270
28,B,M,2022/01/01 00:00:00+00,630,LB682659,1,C2-000097,S 1,F,RAIL TRACKS,11801,POSS FIREARM BY A PROHIBITED PERSON,B,271
28,B,M,2022/01/01 00:00:00+00,630,LB682659,2,C2-000097,S 1,F,RAIL TRACKS,11640,DUI-.15+ (1ST OFF),B,272
22,W,M,2022/01/02 00:00:00+00,1008,LN1202599,1,,16TH/ OLD CHENEY,,,2167,IMPROPER REGISTRATION,C,273
43,B,M,2022/01/01 00:00:00+00,2154,LB682922,1,C2-000267,S 17,WASHINGTON,-,11088,POSS CONTROLLED SUBSTANCE,B,274
43,B,M,2022/01/01 00:00:00+00,2154,LB682922,2,C2-000267,S 17,WASHINGTON,-,10415,POSSESS DRUG PARAPHERNALIA-2ND OFFENSE,B,275
19,U,M,2022/01/01 00:00:00+00,1836,2022000012,1,,APPLES WAY,NEBR HWY,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,276
62,W,M,2022/01/05 00:00:00+00,148,2022000068,1,,4340 HUNTINGTON,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,277
29,W,F,2022/01/01 00:00:00+00,1903,2022000013,1,,2301 S 16,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,278
17,W,M,2022/01/04 00:00:00+00,1024,LQ2300465,1,,S. 27 / JANE - S,. RIDGE,,2167,IMPROPER REGISTRATION,C,279
49,W,M,2022/01/05 00:00:00+00,353,2022000071,1,,1637 D,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,280
34,W,F,2021/12/31 00:00:00+00,1546,LB681869,1,C1-121983,1710 FAIRFIELD,-,-,12316,THEFT BY UNLAWFUL TAKING $0-500,B,281
31,W,F,2022/01/04 00:00:00+00,1018,LQ3200552,1,,S ANTELOPE VALLE,Y BET L ST - M S,T,2167,IMPROPER REGISTRATION,C,282
49,W,F,2022/01/05 00:00:00+00,137,LP4800263,1,,,,,2167,IMPROPER REGISTRATION,B,283
21,H,M,2022/01/02 00:00:00+00,1057,LO4500182,1,C2-000352,21 ST AND K ST I,NTERSECTION,,2112,NEGLIGENT DRIVING,C,284
20,W,M,2022/01/04 00:00:00+00,1113,LN3700709,1,,CORNHUSKER/ 1-11,,,2167,IMPROPER REGISTRATION,C,285
43,W,M,2021/12/19 00:00:00+00,200,LB681916,1,C1-118554,4210 W THATCHER,-,-,9190,3RD DEG ASSAULT,C,286
21,H,M,2022/01/02 00:00:00+00,1057,LO4500182,2,C2-000352,21 ST AND K ST I,NTERSECTION,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,287
70,W,M,2022/01/04 00:00:00+00,1043,LN3900483,1,,33-RANDOLPH,,,2167,IMPROPER REGISTRATION,C,288
58,W,M,2021/12/19 00:00:00+00,200,LB681915,1,C1-118554,4210 W THATCHER,-,-,1303,DISTURBING THE PEACE,C,289
18,W,M,2022/01/02 00:00:00+00,1037,LO5700140,1,C2-000362,CORNHUSKER HWY.,BET. RUSSELL CIR,. AND N 56TH ST.,2112,NEGLIGENT DRIVING,C,290
49,W,F,2022/01/04 00:00:00+00,1127,LN3900484,1,,17-PERKINS,,,2167,IMPROPER REGISTRATION,C,291
33,W,M,2022/01/05 00:00:00+00,720,2022000073,1,,1210 HILL,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,292
22,W,F,2022/01/04 00:00:00+00,1059,LQ2300466,1,,OLD CHENEY / NOR,MAN - THE KNOLLS,,2167,IMPROPER REGISTRATION,C,293
19,W,M,2022/01/02 00:00:00+00,1003,LO7300031,1,C2-000353,27TH ST AND A ST,,,1350,DRIVE TOO FAST FOR THE CONDITIONS,C,294
25,W,M,2022/01/02 00:00:00+00,30,LB678353,1,C2-000297,1801 N 59,-,-,2112,NEGLIGENT DRIVING,C,295
19,H,F,2021/12/31 00:00:00+00,2355,LB681127,1,C2-000020,1409 O,FAT TOAD,-,2127,MINOR MISREPRESENTING AGE,C,296
38,H,M,2022/01/01 00:00:00+00,130,LB681060,1,C2-000047,235 N 9,-,-,1296,"ASSAULT, STRIKE OR CAUSE BODILY INJURY",C,297
42,W,M,2022/01/01 00:00:00+00,119,LB678352,1,C2-000042,8986 BUCKSHOT,-,-,2037,LOITER AND TRESPASS,C,298
42,W,M,2022/01/01 00:00:00+00,119,LB678352,2,C2-000042,8986 BUCKSHOT,-,-,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,C,299
25,B,M,2021/10/31 00:00:00+00,340,LB680549,1,C1-103231,330 ALEXANDER,-,-,1301,MAINTAIN DISORDERLY HOUSE,C,300
23,A,M,2022/01/02 00:00:00+00,1107,LN7500077,1,C2-000374,1316 W COMMODORE,BLVD,,1309,INJURE OR DESTROY PROPERTY OF ANOTHER,C,301
24,W,M,2022/01/02 00:00:00+00,1139,LP9300074,1,C2-000365,13/VANDORN,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,302
35,B,F,2022/01/02 00:00:00+00,1119,LQ3501737,1,C2-000376,1640 N. 27TH ST,,,2037,LOITER AND TRESPASS,C,303
23,B,M,2022/01/01 00:00:00+00,2013,LB682059,1,C2-000248,N 33,VINE,-,2112,NEGLIGENT DRIVING,C,304
36,B,M,2022/01/04 00:00:00+00,1119,LQ2300467,1,,S. 27 / LAREDO -,JANE,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,305
36,B,M,2022/01/04 00:00:00+00,1119,LQ2300467,2,,S. 27 / LAREDO -,JANE,,1556,OCCUPANT PROTECTION SYSTEM,C,306
36,W,M,2021/11/18 00:00:00+00,1027,LB678875,1,C1-109171,CITY OF LINCOLN,-,-,12320,THEFT BY DECEPTION $5000/MORE,B,307
28,W,M,2021/08/09 00:00:00+00,2300,LB681006,1,C1-074256,4200 CORNHUSKER,-,-,9150,UNAUTHORIZED USE PROPELLED VEHICLE,C,308
24,H,M,2021/11/12 00:00:00+00,2214,LB681004,1,C1-107503,4411 N 27,-,-,2228,STEAL GOODS OR MONEY < $500,B,309
46,H,F,2022/01/04 00:00:00+00,1142,LN1800214,1,C2-000878,INTERSECTION OF,10TH/O ST,,2112,NEGLIGENT DRIVING,C,310
42,W,M,2022/01/04 00:00:00+00,1151,LN3700710,1,,K/12-18,,,2167,IMPROPER REGISTRATION,C,311
42,W,M,2022/01/04 00:00:00+00,1151,LN3700710,2,,K/12-18,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,312
65,W,F,2022/01/04 00:00:00+00,1050,LP4300187,1,C2-000884,N 66TH AND Q STR,EET,,1333,FAIL TO YIELD TO VEHICLE,C,313
20,W,F,2022/01/04 00:00:00+00,1149,LQ2300468,1,,S. 14 ST. / HWY,2 - CENTERPARK,,2167,IMPROPER REGISTRATION,C,314
25,W,F,2022/01/04 00:00:00+00,1143,LQ5000162,1,C2-000891,4700 N 27TH,,,1312,CONCEAL MERCHANDISE,C,315
54,W,F,2022/01/04 00:00:00+00,1253,2022000059,1,,2300 S 16,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,316
24,H,M,2022/01/04 00:00:00+00,1126,2022000054,1,,605 S 10,-,-,676,ARRESTED ON COUNTY WARRANT-MSD,B,317
78,W,F,2022/01/04 00:00:00+00,1214,LP7800171,1,C2-000899,YANKEE HILL RD/,S 33RD ST.,,2205,IMPROPER RIGHT TURN,C,318
18,W,F,2022/01/04 00:00:00+00,1416,LO4300080,1,C2-000916,NW 48TH/W. VINE,,,2112,NEGLIGENT DRIVING,C,319
26,H,M,2022/01/04 00:00:00+00,1332,LQ3501743,1,C2-000912,3069 T ST,,,11907,DOMESTIC ASSAULT-3RD DEGREE,C,320
20,B,M,2022/01/04 00:00:00+00,1516,2022000064,1,,S 17,L,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,321
20,B,M,2022/01/04 00:00:00+00,1435,LN3700711,1,,K/ 11-17,,,2167,IMPROPER REGISTRATION,C,322
20,B,M,2022/01/04 00:00:00+00,1435,LN3700711,2,,K/ 11-17,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,323
22,H,F,2022/01/04 00:00:00+00,1525,LO2200058,1,C2-000950,NW 12 ST / W ADA,MS,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,324
61,B,M,2022/01/04 00:00:00+00,1608,2022000065,1,,901 W BOND,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,325
54,W,F,2022/01/04 00:00:00+00,924,LB674598,1,C2-000834,824 GARFIELD,-,-,11088,POSS CONTROLLED SUBSTANCE,C,326
22,A,M,2022/01/05 00:00:00+00,803,LN1600220,1,C2-001109,HOLDREGE 57TH-56,TH,,1333,FAIL TO YIELD TO VEHICLE,C,327
40,W,M,2022/01/05 00:00:00+00,802,2022000074,1,,2100 N 29,-,-,676,ARRESTED ON COUNTY WARRANT-MSD,B,328
57,W,F,2022/01/05 00:00:00+00,822,LO4500183,1,C2-001112,L ST / 13TH ST T,O 14TH ST,,1333,FAIL TO YIELD TO VEHICLE,C,329
85,W,F,2022/01/05 00:00:00+00,741,LP4000103,1,C2-001110,"N 84TH &AMP; HAV",ELOCK,,1333,FAIL TO YIELD TO VEHICLE,C,330
31,B,M,2022/01/05 00:00:00+00,832,LQ2300469,1,,W. 'O' / 1ST - S,UN VALLEY,,2167,IMPROPER REGISTRATION,C,331
19,B,M,2022/01/05 00:00:00+00,900,LQ2300470,1,,W. 'O' ST. / NW,32 - NW 48,,2167,IMPROPER REGISTRATION,C,332
42,W,F,2022/01/05 00:00:00+00,1029,LN3900485,1,,7-=VINE,,,2167,IMPROPER REGISTRATION,C,333
54,W,M,2022/01/05 00:00:00+00,1015,LP6900701,1,,10TH SOUTH TO SU,MNER,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,334
23,B,F,2022/01/05 00:00:00+00,1006,LQ2300471,1,,O ST. / 9 - 3,,,2167,IMPROPER REGISTRATION,C,335
24,H,M,2022/01/05 00:00:00+00,1024,LQ2300472,1,,W. 'O' / NW ROUN,DHOUSE - SUN VAL,LEY,2167,IMPROPER REGISTRATION,C,336
32,W,F,2022/01/05 00:00:00+00,1127,LN3700712,1,,L/ 16-10,,,2167,IMPROPER REGISTRATION,C,337
26,W,F,2022/01/05 00:00:00+00,1049,LN3900486,1,,52-RANDOLPH,,,2167,IMPROPER REGISTRATION,C,338
21,B,F,2022/01/05 00:00:00+00,1043,LP6900702,1,,10TH SOUTH TO SU,MNER,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,339
21,B,F,2022/01/05 00:00:00+00,1043,LP6900702,2,,10TH SOUTH TO SU,MNER,,2167,IMPROPER REGISTRATION,C,340
36,W,M,2022/01/05 00:00:00+00,1107,LP6900703,1,,10TH SOUTH TO SU,MNER,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,341
22,B,M,2022/01/05 00:00:00+00,1129,LP6900704,1,,10TH SOUTH TO SU,MNER,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,342
76,W,F,2022/01/05 00:00:00+00,1129,LQ2300473,1,,O ST / 3 - 11,,,2167,IMPROPER REGISTRATION,C,343
29,W,M,2022/01/03 00:00:00+00,1424,LB676421,1,C2-000652,NEBR HWY,S 40,S 56,2001,DUI/.08 1ST OFFENSE >.15,C,344
29,W,M,2022/01/03 00:00:00+00,1424,LB676421,2,C2-000652,NEBR HWY,S 40,S 56,2112,NEGLIGENT DRIVING,C,345
21,W,M,2022/01/05 00:00:00+00,1148,LQ2300474,1,,S. 10 / LINCOLN,MALL - K,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,346
46,W,M,2022/01/05 00:00:00+00,1136,LQ3501746,1,C2-001152,4006 NW 49TH,,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,347
31,W,F,2022/01/05 00:00:00+00,1336,LO5200150,1,C2-001176,WALMART 4700 N 2,7TH,,1312,CONCEAL MERCHANDISE,C,348
30,B,M,2022/01/05 00:00:00+00,1448,2022000078,1,,1336 E,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,349
59,W,M,2022/01/05 00:00:00+00,1553,LO6000055,1,C2-001215,84  OLD CHENEY,,,1333,FAIL TO YIELD TO VEHICLE,C,350
17,H,F,2022/01/05 00:00:00+00,2230,LN1202603,1,,84/ LYNCREST - E,ASTRIDGE,,2089,VIOLATE SPEED LIMIT 36 OR MORE,C,351
17,H,F,2022/01/05 00:00:00+00,2230,LN1202603,2,,84/ LYNCREST - E,ASTRIDGE,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,352
53,W,F,2022/01/06 00:00:00+00,1153,LP6900711,1,,PINE LAKE / S. 2,9 - S. 27,,2167,IMPROPER REGISTRATION,C,353
