AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
20,B,M,2021/10/19 00:00:00+00,1609,LB680721,1,C1-099282,1119 CHARLESTON,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27314
20,B,M,2021/10/19 00:00:00+00,1609,LB680721,2,C1-099282,1119 CHARLESTON,-,-,11555,POSS MONEY WHILE VIOLATING 28-416(1),B,27315
20,B,M,2021/10/19 00:00:00+00,1609,LB680721,3,C1-099282,1119 CHARLESTON,-,-,12293,"DELIV;MANUF;INTENT TO DELV C/S,SCHED 1,2,3",B,27316
29,W,F,2021/10/19 00:00:00+00,1600,LB682340,1,C1-099333,3801 W O,-,-,12351,CRIMINAL MISCHIEF $0-500,C,27317
35,W,M,2021/10/19 00:00:00+00,1742,2021006354,1,,3801 W O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27318
38,W,M,2021/10/19 00:00:00+00,1816,2021006356,1,,4039 F,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27319
22,W,M,2021/10/16 00:00:00+00,139,LN2800082,1,,N 56TH ST / O ST,,,11052,DISOBEY TRAFFIC STOP LIGHT,C,27320
26,W,F,2021/10/20 00:00:00+00,118,LN4100088,1,,12/O,,,2167,IMPROPER REGISTRATION,C,27321
29,W,F,2021/10/19 00:00:00+00,1955,LO2000051,1,C1-099395,HOLDREGE/33-34,,,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,27322
28,B,M,2021/10/19 00:00:00+00,1955,LO2000052,1,C1-099395,HOLDREGE/33-34,,,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,27323
28,B,M,2021/10/19 00:00:00+00,1955,LO2000052,2,C1-099395,HOLDREGE/33-34,,,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,27324
28,B,M,2021/10/19 00:00:00+00,1955,LO2000052,3,C1-099395,HOLDREGE/33-34,,,2119,POSSESS DRUG PARAPHERNALIA,C,27325
18,W,M,2021/10/18 00:00:00+00,1614,LO7500046,1,C1-098897,,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,27326
27,W,F,2021/03/24 00:00:00+00,308,LO8300131,1,C1-025759,5010 O ST HYVEE,PARKING LOT,,11088,POSS CONTROLLED SUBSTANCE,B,27327
22,H,F,2021/10/20 00:00:00+00,143,LP2700087,1,C1-099458,9TH AND P,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27328
22,H,F,2021/10/20 00:00:00+00,143,LP2700087,2,C1-099458,9TH AND P,,,2112,NEGLIGENT DRIVING,C,27329
22,H,F,2021/10/20 00:00:00+00,143,LP2700087,3,C1-099458,9TH AND P,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27330
23,W,M,2021/10/20 00:00:00+00,203,LP2700088,1,C1-099462,14TH AND O,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27331
23,W,M,2021/10/20 00:00:00+00,203,LP2700088,2,C1-099462,14TH AND O,,,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,27332
22,H,F,2021/10/19 00:00:00+00,2043,LP3200213,1,,PIONEERS/63-58,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27333
19,W,F,2021/10/19 00:00:00+00,2038,LP5100151,1,C1-099392,33/O,,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27334
30,A,M,2021/10/19 00:00:00+00,2145,LQ2400005,1,,26/O,,,2167,IMPROPER REGISTRATION,C,27335
47,W,F,2021/10/19 00:00:00+00,1841,LQ3501418,1,C1-099355,,,,11649,DRIVE DURING LIC REVOC-1ST OFF,C,27336
18,B,F,2021/10/19 00:00:00+00,2045,LQ3501419,1,C1-099308,2408 NW 51ST ST,,,12275,"ASSAULT, 2ND DEG",B,27337
18,B,F,2021/10/19 00:00:00+00,2045,LQ3501419,2,C1-099308,2408 NW 51ST ST,,,11796,USE OF A DEADLY WEAPON TO COMMIT A FELONY,B,27338
18,B,F,2021/10/19 00:00:00+00,2045,LQ3501419,3,C1-099308,2408 NW 51ST ST,,,9462,CHILD ABUSE (M),B,27339
26,B,F,2021/10/19 00:00:00+00,2339,LQ5300061,1,C1-099441,S. 84TH/ S. HAZE,LWOOD- A ST,,10820,RACING ON HWYS/SPEED CONTEST,C,27340
26,B,F,2021/10/19 00:00:00+00,2339,LQ5300061,2,C1-099441,S. 84TH/ S. HAZE,LWOOD- A ST,,10822,RECKLESS DRIVING,C,27341
26,B,F,2021/10/19 00:00:00+00,2339,LQ5300061,3,C1-099441,S. 84TH/ S. HAZE,LWOOD- A ST,,11599,NO PROOF INSURANCE,C,27342
52,B,M,2021/10/20 00:00:00+00,32,LB681884,1,C1-099450,2301 S,-,-,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,B,27343
52,B,M,2021/10/20 00:00:00+00,32,LB681884,2,C1-099450,2301 S,-,-,1303,DISTURBING THE PEACE,B,27344
70,W,F,2021/10/19 00:00:00+00,1631,LB682339,1,C1-099299,3200 NW 12,MOTEL 6,-,9634,TERRORISTIC THREAT,B,27345
40,I,F,2021/10/19 00:00:00+00,1915,LB681735,1,C1-099400,4700 N 27,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27346
40,I,F,2021/10/19 00:00:00+00,1915,LB681735,2,C1-099400,4700 N 27,-,-,12309,THEFT BY SHOPLIFTING $0-$500,B,27347
31,H,M,2021/10/19 00:00:00+00,2326,LB679169,1,C1-099435,1800 KNOX,1832 KNOX,-,12298,BURGLARY,B,27348
31,H,M,2021/10/19 00:00:00+00,2326,LB679169,2,C1-099435,1800 KNOX,1832 KNOX,-,9651,POSSESS BURGLAR'S TOOLS,B,27349
31,H,M,2021/10/19 00:00:00+00,2326,LB679169,3,C1-099435,1800 KNOX,1832 KNOX,-,11088,POSS CONTROLLED SUBSTANCE,B,27350
48,I,M,2021/10/20 00:00:00+00,131,LB674842,1,C1-099460,S 17,SUMNER,-,11088,POSS CONTROLLED SUBSTANCE,B,27351
23,B,F,2021/10/20 00:00:00+00,1605,LO8900154,5,C1-099653,N ANTELOPE VALLE,Y/ SALT CREEK- M,ILITARY,2112,NEGLIGENT DRIVING,B,27352
17,B,M,2021/10/20 00:00:00+00,1831,LP8700111,1,C1-099705,33RD/PIONEERS BL,VD,,1333,FAIL TO YIELD TO VEHICLE,C,27353
24,W,F,2021/10/20 00:00:00+00,1918,LP8800200,1,C1-099696,N ANTELOPE VALLE,Y PKWY/SALT CREE,K RDWY-MILITARY,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27354
22,B,M,2021/10/20 00:00:00+00,1918,LP8800201,1,C1-099696,N ANTELOPE VALLE,Y PKWY/SALT CREE,K RDWY-MILITARY,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27355
19,W,M,2021/10/20 00:00:00+00,1746,LN1202555,1,C1-099699,84/ HAZELWOOD,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27356
21,W,M,2021/10/20 00:00:00+00,1956,LN2200079,1,C1-099723,A ST / S. 40TH,,,2112,NEGLIGENT DRIVING,C,27357
20,W,M,2021/10/20 00:00:00+00,1958,LN2200080,1,C1-099723,A ST/ S. 40TH,,,2167,IMPROPER REGISTRATION,C,27358
40,B,F,2021/10/20 00:00:00+00,1944,LQ5100083,1,,N 27TH / CORNHUS,KER HWY,,1362,FAIL TO HAVE CHILD IN PROPER RESTRAINT SYSTM,C,27359
40,B,F,2021/10/20 00:00:00+00,1944,LQ5100083,2,,N 27TH / CORNHUS,KER HWY,,2112,NEGLIGENT DRIVING,C,27360
23,W,F,2021/10/20 00:00:00+00,1651,LN1202554,1,,84/ A - HAZELWOO,D,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27361
34,W,F,2021/10/10 00:00:00+00,2354,LN6700032,1,,CORNHUSKER / I-1,80,,2167,IMPROPER REGISTRATION,C,27362
49,W,M,2021/10/11 00:00:00+00,10,LN6700033,1,,N 1 / CHARLESTON,,,2167,IMPROPER REGISTRATION,C,27363
40,B,M,2021/10/19 00:00:00+00,150,LN6700034,1,C1-099081,CORNHUSKER / N 1,ST ST,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27364
40,B,M,2021/10/19 00:00:00+00,150,LN6700034,2,C1-099081,CORNHUSKER / N 1,ST ST,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,27365
64,W,M,2021/10/20 00:00:00+00,1922,LQ2300263,1,C1-099718,1700 EUCLID ST,,,2037,LOITER AND TRESPASS,C,27366
64,W,M,2021/10/20 00:00:00+00,1922,LQ2300263,2,C1-099718,1700 EUCLID ST,,,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,C,27367
22,W,F,2021/10/21 00:00:00+00,133,LQ3200449,1,C1-099802,9TH AND Q,,,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,27368
22,W,F,2021/10/21 00:00:00+00,133,LQ3200449,2,C1-099802,9TH AND Q,,,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,27369
19,B,F,2021/10/20 00:00:00+00,2150,LQ3501420,1,C1-099753,110 Q ST,,,9193,RESISTING ARREST,B,27370
19,B,F,2021/10/20 00:00:00+00,2150,LQ3501420,2,C1-099753,110 Q ST,,,9653,"CRIMINAL TRESPASS, 2ND DEG, REQ TO LEAVE",B,27371
46,B,M,2021/10/21 00:00:00+00,200,LQ3501421,1,C1-099790,N 23RD/CORNHUSKE,R HWY,,11800,POSS DEADLY WEAPON BY A PROHIBITED PERSON,B,27372
46,B,M,2021/10/21 00:00:00+00,200,LQ3501421,2,C1-099790,N 23RD/CORNHUSKE,R HWY,,11088,POSS CONTROLLED SUBSTANCE,B,27373
28,B,M,2021/10/21 00:00:00+00,400,LQ3501422,1,C1-099812,101 N 14TH,,,9652,"CRIMINAL TRESPASS, 1ST DEG",B,27374
43,I,M,2021/10/21 00:00:00+00,221,LQ4700013,1,C1-099806,ANTELOPE VALLEY,/ K ST,,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,27375
43,I,M,2021/10/21 00:00:00+00,221,LQ4700013,2,C1-099806,ANTELOPE VALLEY,/ K ST,,2133,HAVE OPEN ALCOHOL CONTAINER,C,27376
43,I,M,2021/10/21 00:00:00+00,221,LQ4700013,3,C1-099806,ANTELOPE VALLEY,/ K ST,,2167,IMPROPER REGISTRATION,C,27377
56,B,M,2021/10/20 00:00:00+00,2213,LB682034,1,C1-099761,5717 O,-,-,11800,POSS DEADLY WEAPON BY A PROHIBITED PERSON,B,27378
56,B,M,2021/10/20 00:00:00+00,2213,LB682034,2,C1-099761,5717 O,-,-,11088,POSS CONTROLLED SUBSTANCE,B,27379
56,B,M,2021/10/20 00:00:00+00,2213,LB682034,3,C1-099761,5717 O,-,-,11377,DRIVE DURING REVOC/IMPOUND-1ST,B,27380
43,B,M,2021/10/19 00:00:00+00,1058,2021006346,1,,R,N 24,N 25,677,ARRESTED ON COUNTY BENCH WARRANT,B,27381
26,W,M,2021/10/21 00:00:00+00,2321,LQ3400220,1,C1-099776,S 13TH/WASHINGTO,N ST-SOUTH ST,,10877,NO HEAD/REAR LIGHTS AFTER DARK,B,27382
26,W,M,2021/10/21 00:00:00+00,2321,LQ3400220,2,C1-099776,S 13TH/WASHINGTO,N ST-SOUTH ST,,11289,POSS/CONSUME OPEN ALCOHOL CONTAINER IN VEH,B,27383
26,W,M,2021/10/21 00:00:00+00,2321,LQ3400220,3,C1-099776,S 13TH/WASHINGTO,N ST-SOUTH ST,,11377,DRIVE DURING REVOC/IMPOUND-1ST,B,27384
26,W,M,2021/10/21 00:00:00+00,2321,LQ3400220,4,C1-099776,S 13TH/WASHINGTO,N ST-SOUTH ST,,12042,DUI-.15+ (2 PRIOR CONV),B,27385
28,B,M,2021/10/21 00:00:00+00,147,2021006393,1,C1-099776,1415 N 46 #3,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27386
26,W,M,2021/10/21 00:00:00+00,224,2021006395,1,,2625 POTTER,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27387
26,W,F,2021/10/21 00:00:00+00,225,2021006396,1,,3502 S 51,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27388
55,B,M,2021/10/20 00:00:00+00,1021,LB682689,1,C1-099554,S 13,F,-,2119,POSSESS DRUG PARAPHERNALIA,C,27389
16,W,M,2021/10/20 00:00:00+00,733,LN1800169,1,C1-099494,ROSA PARKS WAY/S,.3RD-4TH ST,,2112,NEGLIGENT DRIVING,C,27390
25,W,F,2021/10/21 00:00:00+00,824,LO4300067,1,C1-099841,11TH/SAUNDERS AV,E,,1333,FAIL TO YIELD TO VEHICLE,C,27391
21,W,M,2021/10/21 00:00:00+00,757,LP3000126,1,,PIONEERS BLVD /,60-65TH,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27392
22,B,M,2021/10/21 00:00:00+00,629,LP4000087,1,C1-099827,ADAMS/N 49TH-N 4,8TH,,2112,NEGLIGENT DRIVING,C,27393
22,W,M,2021/10/21 00:00:00+00,321,LP4800222,1,,SOUTH ST/17-12,,,2167,IMPROPER REGISTRATION,C,27394
45,W,M,2021/10/21 00:00:00+00,450,LQ5000157,1,C1-099817,NW 12TH ST/ ADAM,S-CORNHUSKER,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,27395
49,W,F,2021/10/20 00:00:00+00,715,LB682688,1,C1-099489,HWY 77,ROSA PARKWAY,W O,2112,NEGLIGENT DRIVING,C,27396
25,W,M,2020/08/16 00:00:00+00,210,LB660848,1,C0-075272,14,O,-,10992,NO MOTORCYCLE OPERATOR'S LICENSE,C,27397
25,W,M,2020/08/16 00:00:00+00,210,LB660848,2,C0-075272,14,O,-,10902,NO MOTORCYCLE HELMET,C,27398
25,W,M,2020/08/16 00:00:00+00,210,LB660848,3,C0-075272,14,O,-,10877,NO HEAD/REAR LIGHTS AFTER DARK,C,27399
31,B,M,2021/10/16 00:00:00+00,2317,LB681500,1,C1-099815,N 11,CORNHUSKER,-,12565,DUI-DRUG-1ST OFF,C,27400
31,B,M,2021/10/16 00:00:00+00,2317,LB681500,2,C1-099815,N 11,CORNHUSKER,-,11586,NO VALID REGISTRATION,C,27401
24,B,M,2021/10/18 00:00:00+00,2316,2021006340,1,,2925 NW 12,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27402
22,U,F,2021/10/18 00:00:00+00,2314,2021006341,1,,S 13,E,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,27403
25,W,M,2021/10/16 00:00:00+00,252,LN1800162,1,C1-098125,16TH AND N,,,2001,DUI/.08 1ST OFFENSE >.15,C,27404
25,W,M,2021/10/16 00:00:00+00,252,LN1800162,2,C1-098125,16TH AND N,,,2112,NEGLIGENT DRIVING,C,27405
17,B,M,2021/10/19 00:00:00+00,247,LN2700230,1,C1-099088,N 9TH ST/ADAMS S,T-N 3RD ST/KNOXS,T,2167,IMPROPER REGISTRATION,C,27406
34,W,M,2021/10/17 00:00:00+00,110,LQ3400216,1,C1-098410,8TH / P ST,,,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,27407
34,W,M,2021/10/17 00:00:00+00,110,LQ3400216,2,C1-098410,8TH / P ST,,,1345,FAIL TO SIGNAL TURN,C,27408
34,W,M,2021/10/17 00:00:00+00,110,LQ3400216,3,C1-098410,8TH / P ST,,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27409
34,W,M,2021/10/17 00:00:00+00,110,LQ3400216,4,C1-098410,8TH / P ST,,,1373,REFUSE PRELIMINARY BREATH TEST,C,27410
34,W,M,2021/10/17 00:00:00+00,110,LQ3400216,5,C1-098410,8TH / P ST,,,1374,"REFUSE CHEMICAL TEST, FIRST OFFENSE",C,27411
56,B,M,2021/10/18 00:00:00+00,2138,LQ3501413,1,C1-099030,1717 N 32ND ST,,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,27412
56,B,M,2021/10/18 00:00:00+00,2138,LQ3501413,2,C1-099030,1717 N 32ND ST,,,9462,CHILD ABUSE (M),B,27413
31,W,M,2021/10/19 00:00:00+00,809,LP2100188,1,C1-099122,HWY 2 AND OLD CH,ENEY RD,,10809,IMPROPER TURN,C,27414
62,W,M,2021/10/19 00:00:00+00,519,LO4000058,1,C1-099131,3244 CORNHUSKER,HWY,,1554,TAKE CONTROL OF MERCHANDISE,C,27415
18,W,F,2021/10/19 00:00:00+00,944,LP3800086,1,C1-099136,S 56TH ST AND OL,D CHENEY RD,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,27416
18,W,F,2021/10/19 00:00:00+00,944,LP3800086,2,C1-099136,S 56TH ST AND OL,D CHENEY RD,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,27417
19,W,M,2021/10/19 00:00:00+00,957,LP5100144,1,,18/K,,,2167,IMPROPER REGISTRATION,C,27418
47,H,M,2021/10/18 00:00:00+00,245,LB681883,1,C1-098736,1724 L ST #1B,-,-,1303,DISTURBING THE PEACE,C,27419
29,W,M,2021/10/13 00:00:00+00,1826,LB674263,1,C1-097314,84 LUMBER,4401 S 33,-,2251,THOW/PLACE SOURCE OF IGNITION,C,27420
28,A,M,2021/10/19 00:00:00+00,850,LN2900130,1,,13TH/ROSE-SUMNER,,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,27421
28,A,M,2021/10/19 00:00:00+00,850,LN2900130,2,,13TH/ROSE-SUMNER,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,27422
43,B,M,2021/10/19 00:00:00+00,930,LB675779,1,C1-099154,N 24 & N 25,R & P,-,11088,POSS CONTROLLED SUBSTANCE,B,27423
19,W,F,2021/09/30 00:00:00+00,1728,LN3800325,1,C1-092334,16 / SOUTH ST,,,10635,NO OPERATOR LICENSE,C,27424
19,W,F,2021/09/30 00:00:00+00,1728,LN3800325,2,C1-092334,16 / SOUTH ST,,,11658,LEAVE ACCIDENT-FAIL TO FURNISH INFO/1ST,C,27425
19,H,M,2021/10/04 00:00:00+00,1700,LO9000078,1,C1-093834,825 J ST,,,1296,"ASSAULT, STRIKE OR CAUSE BODILY INJURY",C,27426
74,W,F,2021/10/19 00:00:00+00,1200,LP3800087,1,C1-099175,HWY 2/S 56TH ST-,S 48TH ST,,2112,NEGLIGENT DRIVING,C,27427
35,W,F,2021/10/19 00:00:00+00,1130,LP3900117,1,C1-099177,1425 S.10 #1,,,11088,POSS CONTROLLED SUBSTANCE,B,27428
36,W,F,2021/10/19 00:00:00+00,1140,LP7700105,1,,49-PIONEERS,,,2167,IMPROPER REGISTRATION,C,27429
43,W,F,2021/10/10 00:00:00+00,1451,LN8200002,1,C1-096141,1709 WASHINGTON,RUSS'S MARKET,,2228,STEAL GOODS OR MONEY < $500,C,27430
25,W,M,2021/10/19 00:00:00+00,1235,LP2800106,1,C1-099202,NORTHWOODS- 83RD,TO 84TH,,2112,NEGLIGENT DRIVING,C,27431
28,W,F,2021/10/19 00:00:00+00,1304,LN6700035,1,C1-099212,3300 N 27TH ST,,,1554,TAKE CONTROL OF MERCHANDISE,C,27432
26,W,F,2021/10/19 00:00:00+00,1332,LP4600053,1,,SALT CREEK ROADW,AY/ANTELOPE VALL,EY-STATE FAIR PA,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27433
31,B,F,2021/10/19 00:00:00+00,1411,LP5100145,1,C1-099241,37-39/VINE,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,27434
31,B,F,2021/10/19 00:00:00+00,1411,LP5100145,2,C1-099241,37-39/VINE,,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,27435
31,B,F,2021/10/19 00:00:00+00,1411,LP5100145,3,C1-099241,37-39/VINE,,,1556,OCCUPANT PROTECTION SYSTEM,C,27436
31,B,F,2021/10/19 00:00:00+00,1411,LP5100145,4,C1-099241,37-39/VINE,,,2167,IMPROPER REGISTRATION,C,27437
31,H,F,2021/10/05 00:00:00+00,1035,LB669789,1,C1-094115,5620 SALT VALLE,-,-,1303,DISTURBING THE PEACE,C,27438
17,W,F,2021/10/19 00:00:00+00,1437,LN1800168,1,C1-099232,S30TH J ST TO RA,NDOLPH ST,,2112,NEGLIGENT DRIVING,C,27439
17,W,F,2021/10/19 00:00:00+00,1437,LN1800168,2,C1-099232,S30TH J ST TO RA,NDOLPH ST,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,27440
40,W,F,2021/10/19 00:00:00+00,1135,LO9100026,1,,ROSA PARKS - HWY,77-ROSA PARKS,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27441
68,W,M,2021/10/19 00:00:00+00,1455,LP5100146,1,,37-39/VINE,,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27442
20,B,F,2021/10/19 00:00:00+00,1513,LP5100147,1,,37-39/VINE,,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,27443
20,B,F,2021/10/19 00:00:00+00,1513,LP5100147,2,,37-39/VINE,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27444
20,B,F,2021/10/19 00:00:00+00,1513,LP5100147,3,,37-39/VINE,,,2167,IMPROPER REGISTRATION,C,27445
56,H,F,2021/10/19 00:00:00+00,1526,LP5100148,1,,,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,27446
22,W,M,2021/10/19 00:00:00+00,1609,LN2500054,1,C1-099270,N 70TH STREET/P,STREET-EASTBOROU,GH LANE,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,27447
27,B,M,2021/09/29 00:00:00+00,910,LN3800326,1,C1-091744,925 S 14,,,2225,DISTURBING PEACE BY FIGHTING,C,27448
18,W,F,2021/10/19 00:00:00+00,1620,LN6800023,1,C1-099275,I-80 OFF RAMP TO,SB HWY 34,,2112,NEGLIGENT DRIVING,C,27449
26,W,M,2021/10/19 00:00:00+00,1558,LO1100100,1,,HOLDREGE/N. 33 -,N. 34,,2167,IMPROPER REGISTRATION,C,27450
-86,W,F,2021/10/19 00:00:00+00,1607,LO2100166,1,C1-099273,S 84TH AND PIONE,ERS BLVD,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,27451
31,B,M,2021/10/16 00:00:00+00,2317,LB681500,3,C1-099815,N 11,CORNHUSKER,-,11599,NO PROOF INSURANCE,C,27452
40,W,M,2021/07/02 00:00:00+00,1349,LB681226,1,C1-060965,3030 PINE LAKE,-,-,1554,TAKE CONTROL OF MERCHANDISE,C,27453
48,I,M,2021/10/20 00:00:00+00,131,LB674842,2,C1-099460,S 17,SUMNER,-,10635,NO OPERATOR LICENSE,B,27454
19,W,M,2021/10/22 00:00:00+00,14,LB680919,1,C1-100143,1631 P,-,-,2129,POSSESS OR CONSUME ALCOHOL/MINOR,C,27455
20,H,F,2021/10/22 00:00:00+00,1108,LN2600132,1,C1-100270,14TH AND SALT CR,EEK ROADWAY,,1329,FAIL TO YLD TO PED AT AUTOMATIC TRAF SIGNAL,C,27456
23,B,F,2021/10/22 00:00:00+00,1200,LO1100101,1,C1-100267,875 N. 25 ST.,,,2228,STEAL GOODS OR MONEY < $500,C,27457
63,W,M,2021/10/22 00:00:00+00,1121,LP7700107,1,C1-100264,70-PINE LAKE,,,1333,FAIL TO YIELD TO VEHICLE,C,27458
46,B,M,2021/10/18 00:00:00+00,1240,LB681606,1,C1-098848,CITY OF LINCOLN,-,-,12353,"FORGERY, 2ND DEG $1500-5000",B,27459
29,W,M,2021/10/22 00:00:00+00,1140,LP4300166,1,C1-100283,N 55TH - N 56TH/,VINE ST,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,27460
36,W,F,2021/10/22 00:00:00+00,1245,LP5100155,1,,33/CORNHUSKER,,,2167,IMPROPER REGISTRATION,C,27461
23,W,F,2021/10/22 00:00:00+00,1316,LP5100157,1,,28/O,,,2167,IMPROPER REGISTRATION,C,27462
23,W,F,2021/10/22 00:00:00+00,1316,LP5100157,2,,28/O,,,1556,OCCUPANT PROTECTION SYSTEM,C,27463
35,B,M,2021/10/22 00:00:00+00,1231,LQ5300062,1,C1-100289,I180/CORNHUSKER,TO R ST.,,2112,NEGLIGENT DRIVING,C,27464
35,B,M,2021/10/22 00:00:00+00,1231,LQ5300062,2,C1-100289,I180/CORNHUSKER,TO R ST.,,2167,IMPROPER REGISTRATION,C,27465
35,B,M,2021/09/13 00:00:00+00,1826,XX2210529,1,C1-086281,,,,11907,DOMESTIC ASSAULT-3RD DEGREE,C,27466
33,H,F,2021/10/22 00:00:00+00,918,LN3500634,1,,N. COTNER/FRANCI,S - LEXINGTON,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27467
20,B,M,2021/10/22 00:00:00+00,1317,LO1100102,1,C1-100314,P ST. / N. 14 -,CENTENNIAL MALL,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27468
30,W,M,2021/10/22 00:00:00+00,830,LO9100028,1,,9/VANDORN,,,2167,IMPROPER REGISTRATION,C,27469
21,W,M,2021/10/19 00:00:00+00,1700,LQ3501432,1,C1-099778,2811 TIERRA DR #,309,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,27470
41,W,M,2021/10/22 00:00:00+00,1420,LN1800170,1,C1-100328,N14TH AND SALT C,REEK RDWY,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,27471
55,B,M,2021/10/22 00:00:00+00,1503,LO4400056,1,,N 10/O-P,,,2167,IMPROPER REGISTRATION,C,27472
32,W,F,2021/10/22 00:00:00+00,1415,LP7700108,1,,84-PIONEERS,,,2167,IMPROPER REGISTRATION,C,27473
22,H,F,2021/10/22 00:00:00+00,1354,LP9300065,1,C1-100277,SW 22ND/ KARA LN,#NAME?,,2112,NEGLIGENT DRIVING,C,27474
22,A,F,2021/10/22 00:00:00+00,1544,LN2600133,1,C1-100370,31ST AND O ST,,,1333,FAIL TO YIELD TO VEHICLE,C,27475
17,W,M,2021/10/22 00:00:00+00,1611,LO6000030,1,C1-100358,40 WILDBRIAR,,,2112,NEGLIGENT DRIVING,C,27476
17,W,F,2021/10/22 00:00:00+00,1611,LO6000031,1,C1-100358,40 WILDBRIAR,,,2112,NEGLIGENT DRIVING,C,27477
21,W,F,2021/10/22 00:00:00+00,1546,LP3700051,1,,SUPERIOR ST./N 1,4 ST.-N 10 ST.,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,27478
43,B,M,2021/10/22 00:00:00+00,1612,LP8800202,1,C1-100366,N ANTELOPE VALLE,Y PKWY/SALT CREE,K RDWY-MILITARY,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,27479
19,U,F,2021/10/22 00:00:00+00,1638,LP3000130,1,C1-100375,S 48TH ST/ANTELO,PE CREEK RD,,1333,FAIL TO YIELD TO VEHICLE,C,27480
19,U,F,2021/10/22 00:00:00+00,1638,LP3000130,2,C1-100375,S 48TH ST/ANTELO,PE CREEK RD,,1556,OCCUPANT PROTECTION SYSTEM,C,27481
24,W,M,2021/10/22 00:00:00+00,1650,LP5100158,1,,33/O,,,2167,IMPROPER REGISTRATION,C,27482
24,W,M,2021/10/22 00:00:00+00,1650,LP5100158,2,,33/O,,,1556,OCCUPANT PROTECTION SYSTEM,C,27483
38,W,M,2021/10/22 00:00:00+00,1707,LP5100159,1,,33/P,,,2167,IMPROPER REGISTRATION,C,27484
38,W,M,2021/10/22 00:00:00+00,1707,LP5100159,2,,33/P,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,27485
22,W,M,2021/10/22 00:00:00+00,1724,LP5100160,1,,16/O,,,2167,IMPROPER REGISTRATION,C,27486
